#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 04 01 12 00 350  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.4 99.0 99.00
2020 04 01 12 10 350  7.2  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 12 20 340  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 12 30 350  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 12 40 340  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 12 50 340  7.2  7.2 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.3 99.0 99.00
2020 04 01 13 00 350  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 13 10 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 13 20 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 13 30 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.3 99.0 99.00
2020 04 01 13 40 340  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.2 99.0 99.00
2020 04 01 13 50 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.3 99.0 99.00
2020 04 01 14 00 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 14 10 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 14 20 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
2020 04 01 14 30 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 14 40 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
2020 04 01 14 50 340  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.5 99.0 99.00
2020 04 01 15 00 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
2020 04 01 15 10 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.5 999.0   3.5 99.0 99.00
2020 04 01 15 20 340  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.5 999.0   3.5 99.0 99.00
2020 04 01 15 30 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.5 999.0   3.6 99.0 99.00
2020 04 01 15 40 340  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.6 99.0 99.00
2020 04 01 15 50 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.7 99.0 99.00
2020 04 01 16 00 340  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.7 99.0 99.00
2020 04 01 16 10 340  5.7  5.7 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 16 20 340  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 16 30 340  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.7 99.0 99.00
2020 04 01 16 40 330  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
